,tripduration,start_station_id,end_station_id,usertype,birth_year,gender,Hour,Month,Day of Week
5468,8.416666666666666,3255,168,1,1991,0,18,2,1
5469,11.55,325,473,1,1991,1,12,11,1
5470,10.966666666666667,2022,228,1,1991,0,12,8,3
5471,16.633333333333333,487,267,1,1991,0,9,4,4
5472,5.9,3224,446,1,1991,1,13,12,5
5473,11.933333333333334,238,3263,1,1991,0,12,11,4
5474,8.183333333333334,492,527,1,1991,0,18,7,6
5475,5.433333333333334,3177,3161,1,1991,0,18,3,3
5476,21.716666666666665,400,545,1,1991,0,20,5,0
5477,4.65,433,317,1,1991,0,19,3,1
5478,4.033333333333333,503,545,1,1991,1,17,11,0
5479,15.9,3462,483,1,1991,1,10,7,0
5480,4.283333333333333,507,476,1,1991,0,8,10,4
5481,19.733333333333334,513,440,1,1991,0,3,7,6
5482,15.55,393,537,1,1991,1,7,7,2
5483,10.366666666666667,291,531,1,1992,1,21,11,0
5484,4.116666666666666,3176,499,1,1992,1,9,1,6
5485,5.433333333333334,528,2003,1,1992,0,18,4,4
5486,23.133333333333333,3420,337,1,1992,1,9,8,1
5487,7.3,427,195,1,1992,0,20,8,1
5488,6.133333333333334,280,161,1,1992,0,15,9,4
5489,20.966666666666665,279,3435,0,1992,0,20,8,5
5490,11.85,369,402,1,1992,1,17,5,3
5491,16.983333333333334,433,522,1,1992,1,6,6,3
5492,14.266666666666667,433,358,1,1992,0,8,9,3
5493,17.316666666666666,479,487,1,1992,0,22,8,3
5494,11.666666666666666,161,490,1,1992,0,20,10,6
5495,4.666666666666667,3236,465,1,1992,0,15,10,6
5496,5.2,3107,3016,1,1992,0,22,4,3
5497,13.15,3167,3328,1,1992,0,21,5,1
5498,7.65,303,236,1,1992,0,18,7,2
5499,8.3,423,523,1,1992,1,14,4,2
5500,7.116666666666666,3116,3119,1,1992,0,12,5,2
5501,8.25,529,529,1,1992,0,18,10,1
5502,8.016666666666667,484,3355,1,1992,0,18,11,3
5503,7.833333333333333,3454,3107,1,1992,0,18,8,0
5504,10.833333333333334,401,358,1,1992,0,8,5,5
5505,8.1,360,412,1,1992,0,18,7,2
5506,8.733333333333333,3223,3141,1,1992,1,12,10,3
5507,4.333333333333333,236,312,0,1993,0,19,5,6
5508,23.75,433,514,1,1993,1,13,9,6
5509,8.45,433,491,1,1993,0,7,7,1
5510,26.783333333333335,3096,327,1,1993,1,7,7,1
5511,36.266666666666666,3056,3608,0,1993,1,11,5,1
5512,28.1,457,346,1,1993,0,15,5,4
5513,4.4,479,447,1,1993,1,9,9,4
5514,6.816666666666666,526,528,1,1993,0,18,1,1
5515,7.366666666666666,146,347,1,1993,1,19,9,4
5516,18.3,173,3641,0,1993,1,14,4,5
5517,21.15,3474,312,1,1993,1,17,8,6
5518,3.816666666666667,334,459,1,1993,0,9,4,0
5519,3.966666666666667,527,507,1,1993,1,17,4,1
5520,19.616666666666667,150,2002,1,1993,1,16,5,0
5521,4.033333333333333,3570,3602,1,1993,0,14,5,5
5522,10.533333333333333,79,531,1,1993,1,11,9,4
5523,19.583333333333332,360,497,1,1993,0,11,2,4
5524,4.033333333333333,537,174,1,1993,0,7,11,1
5525,9.75,468,173,0,1993,1,10,9,4
5526,5.866666666666666,3459,3376,1,1993,0,21,12,3
5527,22.866666666666667,2008,405,1,1993,1,16,8,6
5528,6.066666666666666,325,432,1,1993,0,1,9,6
5529,4.3,3431,519,1,1994,0,7,12,3
5530,19.683333333333334,485,248,1,1994,0,10,12,1
5531,42.95,304,498,0,1994,0,15,5,2
5532,11.8,305,508,1,1994,0,20,5,2
5533,10.0,325,527,1,1994,1,8,9,1
5534,10.166666666666666,3180,3329,1,1994,0,21,5,0
5535,13.833333333333334,253,476,1,1994,1,14,4,4
5536,21.083333333333332,3443,497,1,1994,1,17,11,0
5537,9.683333333333334,439,174,1,1994,1,22,10,2
5538,18.533333333333335,3224,257,1,1994,1,12,4,2
5539,9.616666666666667,3260,426,1,1995,0,19,3,4
5540,19.366666666666667,3553,3159,1,1995,1,9,12,5
5541,6.216666666666667,442,477,1,1995,0,0,8,1
5542,13.666666666666666,514,3159,1,1966,0,5,10,1
5543,10.0,514,484,1,1971,0,15,11,3
5544,22.683333333333334,514,276,1,1987,0,16,4,4
5545,10.433333333333334,519,3231,1,1996,0,18,10,4
5546,8.083333333333334,519,466,1,1978,0,7,1,0
5547,5.433333333333334,519,362,1,1984,0,8,5,1
5548,8.316666666666666,519,515,1,1987,0,21,2,1
5549,11.45,523,164,1,1958,0,19,6,2
5550,5.166666666666667,523,486,1,1961,0,8,1,1
5551,14.366666666666667,523,3458,1,1961,0,15,6,2
5552,14.866666666666667,285,417,1,1976,0,13,2,2
5553,4.583333333333333,293,252,1,1949,0,17,11,3
5554,10.25,293,251,1,1960,0,11,4,4
5555,22.683333333333334,293,391,1,1970,0,18,7,3
5556,5.316666666666666,293,336,1,1976,0,22,10,4
5557,7.133333333333334,293,284,1,1980,1,9,1,3
5558,4.05,293,254,1,1989,0,18,9,4
5559,11.983333333333333,293,462,1,1989,0,0,12,5
5560,31.666666666666668,327,449,1,1970,1,17,7,0
5561,10.883333333333333,358,459,1,1973,1,12,12,0
5562,13.833333333333334,358,312,1,1983,0,17,5,0
5563,19.35,368,3458,1,1978,1,22,4,3
5564,7.65,368,382,1,1982,0,8,7,5
5565,3.533333333333333,368,3260,1,1987,0,10,12,5
5566,10.333333333333334,379,536,1,1962,0,13,4,4
5567,34.63333333333333,382,3292,1,1957,0,14,4,5
5568,6.183333333333334,382,368,1,1968,0,20,10,3
5569,8.516666666666667,382,212,1,1977,1,9,10,4
5570,5.416666666666667,382,284,1,1991,0,15,9,6
5571,22.666666666666668,387,322,1,1974,0,10,6,4
5572,13.95,387,402,1,1978,0,9,6,2
5573,24.5,387,426,0,1987,1,17,7,0
5574,6.533333333333333,402,284,1,1947,0,16,4,0
5575,6.3,402,334,1,1970,0,19,1,4
5576,22.016666666666666,151,3410,1,1973,1,20,5,3
5577,9.733333333333333,151,297,1,1973,0,17,9,3
5578,5.0,151,320,1,1988,1,6,8,1
5579,7.766666666666667,151,340,1,1994,0,18,8,1
5580,7.183333333333334,168,537,1,1992,1,16,8,6
5581,8.4,168,465,1,1992,0,9,11,3
5582,13.333333333333334,168,265,1,1993,0,17,11,6
5583,10.25,426,358,1,1973,0,18,6,3
5584,29.583333333333332,426,2021,1,1977,0,7,5,1
5585,4.3,426,328,1,1981,0,19,5,1
5586,11.566666666666666,426,161,1,1986,0,17,4,2
5587,8.583333333333334,426,368,1,1991,0,19,10,6
5588,4.466666666666667,426,3002,1,1994,0,17,1,0
5589,7.533333333333333,435,545,1,1989,0,19,3,4
5590,11.816666666666666,459,477,1,1979,0,21,7,2
5591,28.533333333333335,477,426,1,1963,0,17,6,3
5592,30.016666666666666,477,3362,0,1966,1,15,2,2
5593,15.3,477,3164,1,1974,0,19,9,4
5594,5.25,477,492,1,1984,0,20,5,6
5595,5.966666666666667,477,484,1,1985,0,12,5,4
5596,4.633333333333334,490,498,1,1987,0,19,7,1
5597,21.8,490,152,1,1989,0,11,6,2
5598,57.166666666666664,490,293,1,1992,0,15,6,4
5599,10.75,497,511,1,1966,1,23,4,5
5600,5.566666666666666,497,3659,1,1973,0,17,5,3
5601,14.816666666666666,497,526,0,1983,0,17,4,2
5602,5.85,499,3164,1,1982,0,17,1,3
5603,4.95,3263,401,1,1996,0,16,7,6
5604,8.583333333333334,2009,268,1,1945,1,14,12,4
5605,4.616666666666666,336,127,1,1997,0,21,1,3
5606,11.75,3233,523,1,1952,0,17,6,1
5607,4.133333333333334,3298,3382,1,1952,0,7,4,5
5608,7.283333333333333,161,328,1,1952,0,20,7,0
5609,12.766666666666667,3359,3178,1,1952,0,19,9,1
5610,6.816666666666666,335,504,1,1997,0,18,4,1
5611,17.266666666666666,462,447,1,1901,0,11,5,2
5612,29.35,3256,3169,1,1999,0,15,10,6
5613,4.216666666666667,3428,453,1,1947,0,17,9,5
5614,16.066666666666666,453,127,1,1950,0,17,8,2
5615,16.116666666666667,537,527,1,1949,0,8,6,5
5616,6.033333333333333,259,315,0,1998,1,18,6,2
5617,10.05,3398,3405,1,1998,0,15,9,5
5618,12.55,2006,3156,1,1936,0,13,6,4
5619,3.816666666666667,326,237,0,1998,0,15,11,3
5620,6.35,3295,3374,1,1998,0,15,9,4
5621,7.4,433,223,1,1996,0,9,7,2
5622,6.733333333333333,363,417,1,1945,0,6,10,1
5623,14.766666666666667,422,442,1,2001,0,17,4,2
5624,5.866666666666666,335,368,1,1947,0,14,11,5
5625,11.8,2010,295,1,1945,0,21,1,1
5626,3.533333333333333,361,295,1,1948,0,16,1,6
5627,9.15,3244,433,1,1996,0,22,9,5
5628,4.866666666666666,465,519,1,1953,0,5,9,0
5629,29.7,3349,361,1,1953,0,21,7,1
5630,14.95,305,472,1,1954,0,13,1,6
5631,6.966666666666667,393,229,1,1954,0,13,5,2
5632,8.316666666666666,3049,3048,1,1954,0,13,7,4
5633,6.2,458,434,1,1954,0,18,10,5
5634,24.15,496,79,1,1954,1,16,2,2
5635,5.116666666666666,161,382,1,1955,0,8,1,5
5636,32.4,3464,3436,1,1956,1,12,6,6
5637,26.583333333333332,3447,379,1,1956,0,8,12,3
5638,12.266666666666667,484,536,1,1956,1,17,4,0
5639,7.116666666666666,545,438,1,1957,0,21,7,3
5640,10.0,372,460,1,1957,0,18,5,0
5641,10.483333333333333,3463,3641,1,1957,0,15,5,1
5642,9.566666666666666,3361,3329,1,1957,0,13,5,6
5643,10.266666666666667,3435,301,1,1958,1,17,7,6
5644,4.483333333333333,174,527,1,1958,0,21,4,2
5645,19.283333333333335,3362,385,1,1958,0,15,11,5
5646,4.833333333333333,3238,3369,1,1958,0,20,10,1
5647,37.416666666666664,3171,3427,1,1959,0,11,8,5
5648,7.2,450,450,1,1959,0,14,4,3
5649,10.65,536,492,1,1959,1,8,4,0
5650,10.533333333333333,2012,394,1,1959,0,17,11,6
5651,20.45,509,3231,1,1959,0,11,3,6
5652,19.533333333333335,515,358,1,1959,0,13,8,1
5653,11.966666666666667,515,446,1,1959,0,11,6,5
5654,14.366666666666667,3171,520,1,1959,0,9,10,2
5655,11.533333333333333,127,3255,1,1959,0,16,12,1
5656,18.716666666666665,3427,342,1,1959,1,8,10,4
5657,3.466666666666667,487,545,1,1959,1,11,10,5
5658,28.15,3178,164,1,1960,1,8,9,0
5659,16.983333333333334,3146,3167,1,1960,0,12,9,3
5660,4.316666666666666,223,168,1,1960,0,9,1,3
5661,42.733333333333334,3155,515,1,1960,0,21,5,1
5662,28.116666666666667,311,388,1,1960,0,8,8,6
5663,4.8,3176,499,1,1960,0,15,4,4
5664,15.833333333333334,3166,522,1,1960,1,13,4,6
5665,10.266666666666667,456,465,1,1960,0,9,5,1
5666,21.633333333333333,195,3255,1,1960,0,7,12,3
5667,5.033333333333333,253,483,1,1960,0,16,8,0
5668,6.65,380,293,1,1961,0,10,8,3
5669,11.583333333333334,3463,302,1,1961,0,18,8,5
5670,9.8,3238,3294,1,1961,0,17,5,6
5671,10.083333333333334,317,368,1,1961,0,7,2,3
5672,4.55,491,174,1,1961,0,8,5,4
5673,5.15,3428,459,1,1961,0,20,7,1
5674,18.0,450,402,1,1961,0,11,8,4
5675,3.716666666666667,509,3224,1,1961,0,18,4,0
5676,7.883333333333334,505,517,1,1961,0,15,11,2
5677,17.566666666666666,3556,3591,1,1962,0,11,10,3
5678,7.083333333333333,265,350,1,1962,0,14,4,6
5679,24.133333333333333,310,504,1,1962,1,6,7,0
5680,7.083333333333333,236,312,1,1962,0,12,9,4
5681,13.4,3472,448,1,1962,0,1,12,3
5682,7.766666666666667,229,383,1,1962,1,10,1,6
5683,6.633333333333334,3140,3147,1,1963,1,14,5,5
5684,5.816666666666666,3415,353,1,1963,0,17,8,4
5685,4.25,494,458,1,1963,0,16,10,4
5686,14.55,3235,497,1,1964,0,17,4,2
5687,10.933333333333334,484,508,1,1964,0,9,10,2
5688,30.916666666666668,347,2023,1,1964,0,10,8,1
5689,9.033333333333333,347,327,1,1964,0,14,6,1
5690,8.566666666666666,341,295,1,1964,0,10,11,5
5691,20.683333333333334,546,268,1,1965,1,16,4,4
5692,7.483333333333333,386,2008,1,1965,0,14,4,0
5693,4.916666666666667,3243,3155,1,1965,0,19,2,4
5694,8.666666666666666,336,334,1,1965,1,16,8,1
5695,41.15,469,3282,0,1965,1,10,4,2
5696,25.883333333333333,484,3135,1,1965,0,18,5,2
5697,11.983333333333333,319,2010,0,1965,0,17,6,5
5698,8.45,229,3428,1,1965,0,13,10,3
5699,13.8,3260,3260,1,1965,0,8,5,2
5700,9.25,3258,435,1,1965,0,20,5,3
5701,14.066666666666666,3419,365,1,1965,0,21,10,1
5702,24.066666666666666,3292,455,1,1966,0,6,5,0
5703,6.35,128,320,1,1966,0,15,4,0
5704,5.833333333333333,526,402,1,1966,0,15,5,0
5705,6.85,150,229,1,1967,1,7,10,4
5706,12.4,357,3255,1,1967,0,19,2,0
5707,5.483333333333333,212,494,1,1967,1,7,4,2
5708,13.616666666666667,3536,3509,1,1967,0,17,5,1
5709,14.0,3431,3134,1,1967,1,17,6,3
5710,4.7,237,382,1,1967,0,17,4,3
5711,8.65,239,366,1,1967,1,9,6,4
5712,6.75,3409,392,1,1967,0,8,9,3
5713,5.716666666666667,468,530,1,1967,1,15,9,0
5714,12.216666666666667,478,530,1,1967,0,7,7,2
5715,11.933333333333334,439,545,1,1967,1,13,11,5
5716,21.266666666666666,3151,469,1,1967,0,8,6,3
5717,18.8,3409,3300,1,1967,0,21,9,6
5718,6.033333333333333,146,355,1,1967,1,21,12,6
5719,12.966666666666667,3155,167,1,1967,0,11,2,2
5720,15.4,229,459,1,1967,0,22,11,1
5721,13.266666666666667,361,445,1,1967,0,13,11,1
5722,7.616666666666666,321,343,1,1968,0,18,10,6
5723,6.2,3046,437,1,1968,0,7,9,1
5724,4.116666666666666,223,238,1,1968,0,18,7,2
5725,22.066666666666666,355,445,1,1968,1,17,12,4
5726,4.95,3402,406,1,1968,1,7,10,4
5727,14.433333333333334,470,362,1,1968,0,15,10,0
5728,3.7666666666666666,3435,307,1,1968,0,9,12,4
5729,13.95,72,3658,1,1968,0,12,5,6
5730,15.066666666666666,385,537,1,1968,1,14,3,4
5731,15.3,359,3164,1,1968,0,19,1,3
5732,31.15,2008,3087,1,1968,0,17,5,0
5733,63.35,281,3165,0,1969,2,15,5,0
5734,4.116666666666666,474,537,1,1969,0,8,11,0
5735,25.383333333333333,3016,144,0,1969,2,14,4,5
5736,6.816666666666666,3002,249,1,1969,0,12,6,2
5737,12.516666666666667,3571,3354,1,1969,0,16,2,6
5738,10.533333333333333,462,285,1,1969,1,22,9,6
5739,10.733333333333333,516,485,1,1969,2,18,1,4
5740,5.933333333333334,474,2012,1,1969,0,6,5,1
5741,3.3666666666666667,297,253,1,1969,2,8,1,1
5742,15.5,457,3438,1,1969,2,22,3,3
5743,12.6,3236,486,1,1969,0,0,6,4
5744,23.333333333333332,236,3090,0,1969,2,14,5,6
5745,17.45,520,466,0,1969,2,16,5,1
5746,14.483333333333333,343,3067,0,1969,2,17,4,2
5747,8.266666666666667,223,3244,1,1969,1,17,6,1
5748,63.71666666666667,3160,3160,0,1969,2,16,3,0
5749,19.333333333333332,3137,3137,0,1969,2,14,5,3
5750,40.6,3256,3173,0,1969,2,11,5,5
5751,5.65,3370,3288,1,1969,0,9,1,6
5752,11.983333333333333,315,331,1,1969,1,19,9,1
5753,17.933333333333334,3664,458,1,1970,0,13,3,5
5754,6.033333333333333,362,466,1,1970,0,17,5,2
5755,12.383333333333333,3155,3372,1,1970,0,18,5,1
5756,6.216666666666667,484,477,1,1970,0,9,6,3
5757,12.333333333333334,455,504,1,1970,1,17,1,2
5758,6.4,478,490,1,1970,0,18,4,0
5759,7.383333333333334,453,402,1,1970,1,7,4,0
5760,4.183333333333334,504,483,1,1970,0,14,10,6
5761,34.016666666666666,195,3092,1,1970,0,15,10,6
5762,10.583333333333334,485,2023,1,1970,0,11,2,1
5763,10.533333333333333,446,127,1,1970,0,7,11,3
5764,9.6,3288,3438,1,1970,1,8,9,0
5765,8.666666666666666,3304,3373,1,1970,1,18,7,6
5766,3.466666666666667,525,478,1,1971,0,8,5,0
5767,11.15,527,379,1,1971,0,11,5,3
5768,4.15,2002,3093,1,1971,1,8,8,3
5769,9.083333333333334,388,495,1,1971,0,11,3,0
5770,18.95,347,486,1,1971,0,19,4,0
5771,5.7,3093,3111,1,1971,1,19,6,0
5772,7.016666666666667,410,229,1,1971,0,14,8,4
5773,15.666666666666666,3121,3430,1,1972,0,8,5,3
5774,15.2,3434,3292,1,1972,1,9,8,5
5775,24.283333333333335,505,495,1,1972,0,14,11,1
5776,5.95,345,470,1,1972,0,22,10,6
5777,4.25,388,448,1,1972,0,8,3,2
5778,47.81666666666667,360,368,1,1972,0,14,8,3
5779,7.45,357,128,1,1972,0,14,6,3
5780,12.833333333333334,3129,3115,1,1972,0,17,8,1
5781,5.616666666666666,3511,3510,1,1972,0,16,4,5
5782,20.133333333333333,393,405,1,1972,0,9,5,4
5783,6.2,3323,3301,1,1972,0,13,10,2
5784,3.6,356,411,1,1972,0,15,11,3
5785,10.833333333333334,212,368,1,1973,0,14,10,6
5786,6.433333333333334,3435,350,1,1973,0,14,10,0
5787,5.833333333333333,164,527,1,1973,0,21,4,4
5788,15.0,410,264,1,1973,0,23,1,1
5789,12.883333333333333,247,161,1,1973,0,18,4,6
5790,8.083333333333334,3146,3425,1,1973,0,23,4,4
5791,3.3833333333333333,331,412,1,1973,0,12,4,6
5792,7.883333333333334,173,472,1,1973,0,13,5,0
5793,11.35,536,3459,1,1974,0,18,10,1
5794,18.466666666666665,317,454,1,1974,1,8,4,3
5795,12.116666666666667,146,128,1,1974,1,20,4,3
5796,15.366666666666667,3236,3173,1,1974,0,7,1,1
5797,7.65,279,502,1,1974,0,17,8,1
5798,8.333333333333334,417,361,1,1974,0,19,9,1
5799,36.083333333333336,3141,315,1,1974,0,8,2,2
5800,16.833333333333332,533,229,1,1974,1,14,5,2
5801,13.316666666666666,474,479,1,1974,1,8,3,3
5802,14.733333333333333,455,490,1,1974,0,16,4,4
5803,21.533333333333335,540,499,1,1974,0,19,6,3
5804,15.416666666666666,488,359,1,1975,0,8,5,2
5805,3.966666666666667,330,249,1,1975,0,8,7,2
5806,11.433333333333334,3002,279,1,1975,0,19,5,4
5807,12.933333333333334,529,281,1,1975,0,13,4,2
5808,24.283333333333335,457,3145,1,1975,1,19,6,4
5809,15.933333333333334,229,251,1,1975,0,10,9,3
5810,7.6,267,520,1,1975,0,11,10,2
5811,4.8,3422,3409,1,1976,0,13,11,2
5812,9.05,3156,305,1,1976,0,7,3,3
5813,8.016666666666667,434,3255,1,1976,1,19,9,6
5814,12.2,472,529,1,1976,0,15,3,4
5815,24.866666666666667,254,530,1,1976,0,1,7,6
5816,5.85,174,497,1,1976,0,18,4,0
5817,4.633333333333334,448,478,1,1976,1,16,12,5
5818,24.166666666666668,385,3341,1,1976,0,18,7,3
5819,41.416666666666664,503,3416,1,1976,1,17,7,3
5820,13.516666666666667,2012,3255,1,1976,0,16,12,5
5821,3.8,3090,3449,1,1976,0,18,1,2
5822,37.15,3314,2023,1,1976,1,8,6,1
5823,9.416666666666666,500,490,1,1976,0,15,2,3
5824,8.35,492,335,1,1977,0,6,4,3
5825,7.333333333333333,167,520,1,1977,0,16,1,3
5826,13.666666666666666,3298,3346,1,1977,1,13,5,3
5827,3.1333333333333333,439,312,1,1977,0,20,6,0
5828,6.733333333333333,3389,3402,1,1977,0,8,11,3
5829,22.916666666666668,313,3086,1,1977,0,11,10,4
5830,8.25,546,379,0,1977,0,14,7,6
5831,13.516666666666667,420,310,1,1977,0,17,1,6
5832,4.383333333333334,359,3466,1,1977,0,8,10,2
5833,13.816666666666666,304,401,1,1977,0,21,12,6
5834,13.833333333333334,251,2010,1,1978,0,10,3,0
5835,6.416666666666667,3081,3085,1,1978,0,19,5,1
5836,6.216666666666667,492,524,1,1978,1,15,1,4
5837,4.6,334,462,1,1978,0,11,1,5
5838,10.283333333333333,346,3461,1,1978,0,8,2,1
5839,26.633333333333333,355,341,1,1978,1,17,9,4
5840,10.033333333333333,479,3458,1,1978,0,10,11,3
5841,11.4,441,468,1,1978,0,18,4,3
5842,16.05,3159,441,1,1978,0,9,9,4
5843,8.066666666666666,3659,3255,1,1978,0,17,3,2
5844,13.966666666666667,3148,3293,1,1978,0,10,5,2
5845,5.916666666666667,530,3175,1,1978,0,14,2,0
5846,9.8,455,305,1,1978,0,16,5,0
5847,6.216666666666667,350,445,1,1978,1,7,5,0
5848,9.916666666666666,311,161,1,1978,0,18,1,0
5849,11.666666666666666,471,3100,1,1979,0,6,6,1
5850,4.433333333333334,3258,3255,1,1979,1,18,10,6
5851,4.683333333333334,447,72,1,1979,0,6,1,1
5852,9.483333333333333,391,3398,1,1979,0,17,2,0
5853,3.8666666666666667,466,537,1,1979,0,7,4,3
5854,15.4,3384,416,1,1979,0,0,2,2
5855,13.666666666666666,326,303,1,1979,0,16,4,4
5856,16.666666666666668,450,168,1,1979,0,7,5,0
5857,5.0,3159,3172,1,1979,0,14,10,6
5858,9.816666666666666,462,284,1,1979,0,8,4,1
5859,23.766666666666666,268,3113,1,1979,0,18,4,2
5860,14.233333333333333,397,3300,1,1979,0,8,6,5
5861,4.816666666666666,241,245,1,1979,1,17,11,5
5862,17.866666666666667,3140,513,1,1980,0,8,11,2
5863,20.183333333333334,350,309,1,1980,1,16,4,5
5864,20.383333333333333,3166,405,1,1980,1,8,8,4
5865,16.833333333333332,432,426,1,1980,0,17,2,0
5866,7.166666666666667,536,492,1,1980,0,14,10,0
5867,14.333333333333334,455,433,1,1980,0,11,1,3
5868,41.45,3177,3165,1,1980,0,13,4,0
5869,7.916666666666667,482,458,1,1980,0,18,7,0
5870,4.0,239,274,1,1980,0,19,10,6
5871,5.95,323,157,1,1980,0,20,3,5
5872,3.75,350,291,1,1980,1,19,8,4
5873,5.083333333333333,3552,3553,0,1980,1,21,4,4
5874,12.15,314,152,1,1980,0,18,5,2
5875,8.416666666666666,3236,509,1,1980,0,11,2,0
5876,3.3,460,3078,1,1980,0,9,11,2
5877,7.783333333333333,3168,499,1,1980,0,14,11,6
5878,6.35,3171,3173,1,1980,0,7,8,3
5879,16.766666666666666,3286,484,1,1980,0,8,11,3
5880,9.616666666666667,3362,3147,1,1980,1,17,9,2
5881,3.3666666666666667,462,116,1,1980,0,15,8,2
5882,25.733333333333334,3461,478,1,1981,0,17,11,1
5883,8.2,385,528,1,1981,0,17,10,1
5884,5.983333333333333,407,3402,1,1981,0,17,11,0
5885,11.316666666666666,146,151,1,1981,0,8,10,3
5886,25.366666666666667,195,514,1,1981,1,17,4,1
5887,3.55,447,457,1,1981,0,13,8,0
5888,28.683333333333334,2006,3302,1,1981,0,15,4,1
5889,22.483333333333334,3171,3235,1,1981,0,11,4,4
5890,20.333333333333332,309,478,1,1981,0,17,5,4
5891,11.25,161,505,1,1981,0,14,3,4
5892,8.116666666666667,505,524,1,1981,1,17,7,3
5893,14.516666666666667,3285,3236,1,1981,0,15,10,1
5894,7.0,3289,3357,1,1981,0,13,10,5
5895,4.733333333333333,467,3409,1,1982,1,16,12,0
5896,9.966666666666667,453,458,1,1982,1,19,7,3
5897,7.5,280,442,1,1982,0,8,2,0
5898,5.283333333333333,164,3233,1,1982,1,14,8,6
5899,4.3,3453,3076,1,1982,1,8,4,1
5900,8.266666666666667,3409,467,1,1982,1,11,8,3
5901,3.033333333333333,416,3429,1,1982,0,19,7,6
5902,15.933333333333334,401,3658,1,1982,0,23,5,2
5903,23.616666666666667,3441,301,1,1982,0,17,9,0
5904,33.03333333333333,257,457,1,1982,0,18,8,5
5905,6.166666666666667,485,492,1,1982,0,12,7,4
5906,9.266666666666667,308,2008,1,1982,0,0,4,2
5907,5.8,3172,3158,1,1982,0,19,10,4
5908,6.933333333333334,3056,437,1,1982,1,18,8,3
5909,16.583333333333332,453,457,1,1982,0,17,5,2
5910,3.75,460,3078,1,1982,0,7,9,0
5911,40.71666666666667,507,396,1,1982,1,0,10,6
5912,7.55,3646,3612,1,1982,0,17,5,2
5913,24.216666666666665,326,456,1,1982,1,16,4,0
5914,42.93333333333333,478,458,1,1983,0,20,8,3
5915,7.15,3414,3409,1,1983,0,7,5,1
5916,7.4,3233,488,1,1983,0,17,5,1
5917,9.183333333333334,127,509,1,1983,0,10,9,4
5918,16.616666666666667,348,2003,1,1983,0,17,8,3
5919,3.1666666666666665,297,503,1,1983,0,20,5,0
5920,7.916666666666667,468,3161,1,1983,0,10,4,1
5921,8.133333333333333,3163,3139,1,1983,0,13,5,6
5922,12.25,274,344,1,1983,1,19,9,5
5923,32.25,351,416,1,1983,1,19,7,5
5924,7.133333333333334,403,504,1,1983,1,21,6,2
5925,8.95,3423,3361,1,1983,0,20,9,1
5926,11.45,229,2010,1,1983,0,9,5,0
5927,13.55,315,426,1,1983,1,18,4,4
5928,11.516666666666667,301,386,1,1983,0,21,7,0
5929,14.4,3115,3078,1,1983,0,8,11,3
5930,7.65,498,519,1,1983,0,8,4,0
5931,11.916666666666666,3429,3398,1,1983,0,10,4,4
5932,5.4,313,144,1,1983,0,20,11,3
5933,14.983333333333333,3295,3151,1,1983,0,8,5,2
5934,8.716666666666667,2001,3303,1,1983,0,16,2,0
5935,9.533333333333333,539,3087,1,1983,0,19,5,4
5936,9.683333333333334,3404,3417,1,1983,1,18,7,0
5937,7.683333333333334,3497,3551,1,1983,0,7,12,2
5938,34.13333333333333,3243,3115,1,1983,1,18,5,3
5939,5.666666666666667,467,3558,1,1984,0,13,1,3
5940,22.7,3173,486,1,1984,0,17,10,2
5941,19.2,528,383,1,1984,0,20,7,6
5942,22.533333333333335,3124,3459,1,1984,0,13,7,3
5943,28.15,3100,355,1,1984,0,8,8,3
5944,11.333333333333334,528,458,1,1984,0,7,7,3
5945,12.433333333333334,432,326,1,1984,1,15,5,2
5946,21.083333333333332,448,3238,1,1984,0,17,11,5
5947,21.3,432,401,1,1984,0,16,6,6
5948,17.516666666666666,3318,3534,1,1984,1,18,4,3
5949,34.95,486,3534,1,1984,0,17,4,4
5950,14.983333333333333,2021,405,1,1984,1,13,10,5
5951,6.716666666666667,3119,3116,1,1984,0,19,5,0
5952,4.9,2009,351,1,1984,0,8,9,4
5953,10.35,3148,3336,1,1985,1,7,8,1
5954,8.166666666666666,295,229,1,1985,1,11,9,1
5955,7.0,127,229,1,1985,0,9,1,1
5956,4.666666666666667,474,507,1,1985,0,19,12,2
5957,19.683333333333334,403,260,1,1985,1,8,9,3
5958,6.25,417,257,1,1985,1,8,11,3
5959,8.85,334,127,1,1985,1,18,4,0
5960,4.35,417,257,1,1985,0,9,6,4
5961,12.45,3316,3622,1,1985,0,8,3,3
5962,21.4,229,440,1,1985,1,8,3,1
5963,23.666666666666668,528,279,1,1985,0,12,5,1
5964,15.016666666666667,3233,2003,1,1985,1,16,9,3
5965,19.716666666666665,3347,3335,1,1985,1,18,7,6
5966,11.116666666666667,3176,281,1,1985,0,7,4,0
5967,13.066666666666666,518,487,1,1985,1,17,2,2
5968,5.4,496,335,1,1985,0,11,5,5
5969,4.283333333333333,3635,505,1,1986,0,21,5,1
5970,22.933333333333334,2008,453,1,1986,0,20,9,5
5971,3.7333333333333334,3049,364,1,1986,0,18,11,2
5972,23.55,3129,3452,1,1986,1,15,6,4
5973,12.266666666666667,328,304,1,1986,0,8,5,0
5974,7.966666666666667,3301,3360,1,1986,1,21,11,2
5975,6.266666666666667,258,83,1,1986,1,12,3,5
5976,12.133333333333333,347,331,1,1986,0,20,3,1
5977,35.31666666666667,428,396,1,1986,0,15,10,5
